date,q,pr,pr_dist,temp
1944-03-14,28.9,2.1,15000,4.1
1944-03-15,27.4,0,15000,2.5
1944-03-16,27.4,0.2,15000,3.5
1944-03-17,27.8,0,15000,7.7
1944-03-18,27.9,1.1,15000,6.6
1944-03-19,25.3,0.3,15000,7.1
1944-03-20,27.4,0,15000,6.6
1944-03-21,28.3,0.2,15000,6.9
1944-03-22,24,0,15000,5.6
1944-03-23,24.2,0,15000,6.9
1944-03-24,25.5,0,15000,8.3
1944-03-25,25.6,0,15000,7.8
1944-03-26,26.2,0,15000,9.3
1944-03-27,23.9,0,15000,8.5
1944-03-28,24.7,0,15000,9
1944-03-29,24.8,0.7,15000,4.3
1944-03-30,24.9,0,15000,4.1
1944-03-31,24.5,0.1,15000,3.4
1944-04-01,22.8,5.8,15000,2.7
1944-04-02,24.3,5.6,15000,7.3
1944-04-03,29,11.5,15000,8.9
1944-04-04,44.6,0.6,15000,12
1944-04-05,45.6,1.5,15000,11.4
1944-04-06,43.4,0,15000,8.6
1944-04-07,42.5,0,15000,6.8
1944-04-08,37.1,0.1,15000,9.9
1944-04-09,29.2,0.9,15000,10.6
1944-04-10,28.2,0.5,15000,10.1
1944-04-11,30.6,0.3,15000,11.3
1944-04-12,30.3,0.2,15000,10.9
1944-04-13,28.6,0.4,15000,10.9
1944-04-14,30,1.8,15000,11
1944-04-15,30.6,3.4,15000,11.7
1944-04-16,23.4,1,15000,10.3
1944-04-17,34.1,0,15000,9.6
1944-04-18,32.1,0,15000,9.7
1944-04-19,32.7,7.7,15000,9.4
1944-04-20,30.3,0,15000,10.3
1944-04-21,30,0,15000,9.3
1944-04-22,27.3,0,15000,11.3
1944-04-23,28.4,0,15000,12.4
1944-04-24,27.6,0,15000,12.1
1944-04-25,32,0,15000,10.6
1944-04-26,25.8,0,15000,10.7
1944-04-27,22,0,15000,11.9
1944-04-28,20.8,0,15000,10.4
1944-04-29,18.5,0,15000,11.5
1944-04-30,20.3,0,15000,12.7
1944-05-01,18.8,0,15000,12.3
1944-05-02,20.4,0.1,15000,12.7
1944-05-03,20.8,0,15000,10
1944-05-04,17.4,1.6,15000,7.2
1944-05-05,18.9,2.4,15000,7.9
1944-05-06,19.9,0.1,15000,7.3
1944-05-07,19,0,15000,7
1944-05-08,18.4,0,15000,9
1944-05-09,18.2,0,15000,10.3
1944-05-10,19.9,0,15000,11.6
1944-05-11,18.7,0,15000,13.4
1944-05-12,18.7,0,15000,15.1
1944-05-13,18.2,4.4,15000,12.7
1944-05-14,18.2,0,15000,10.5
1944-05-15,17.8,0.2,15000,6.3
1944-05-16,19,4.1,15000,6.8
1944-05-17,20.6,4,15000,7.6
1944-05-18,20.1,0.1,15000,8.1
1944-05-19,18.6,0,15000,9
1944-05-20,19.7,0,15000,8.9
1944-05-21,18.4,0.1,15000,8.9
1944-05-22,17.8,0,15000,8.4
1944-05-23,18,0,15000,10.4
1944-05-24,18.6,0.1,15000,10.6
1944-05-25,16.9,0.4,15000,11.5
1944-05-26,17.6,0,15000,15.6
1944-05-27,16.4,0,15000,17.7
1944-05-28,15,0.3,15000,17.1
1944-05-29,14,1.3,15000,21.1
1944-05-30,13.6,0.1,15000,21
1944-05-31,16.5,2.5,15000,17.7
1944-06-01,15.2,1.8,15000,14.4
1944-06-02,15.8,0,15000,12.8
1944-06-03,14.4,0,15000,14.3
1944-06-04,12.5,1.7,15000,15.1
1944-06-05,12,0.6,15000,12.3
1944-06-06,11.9,0.7,15000,10.2
1944-06-07,13.7,0,15000,12.6
1944-06-08,14.4,3.1,15000,11.4
1944-06-09,18.4,5.6,15000,13.2
1944-06-10,19.4,0,15000,11.9
1944-06-11,12.1,0.1,15000,11.2
1944-06-12,15.6,2.1,15000,13.4
1944-06-13,14.5,1.2,15000,13.7
1944-06-14,13.8,0.6,15000,12.2
1944-06-15,14.4,1.4,15000,13
1944-06-16,13.9,0,15000,13
1944-06-17,12.8,0,15000,13.9
1944-06-18,11.9,0,15000,13.6
1944-06-19,12.7,0,15000,14
1944-06-20,11.2,0,15000,14.3
1944-06-21,11.5,0,15000,14
1944-06-22,12.4,0,15000,15.8
1944-06-23,11.1,0,15000,14.7
1944-06-24,10.7,0,15000,13.4
1944-06-25,10,2.3,15000,14.5
1944-06-26,10.7,11.2,15000,13.8
1944-06-27,12.8,4.7,15000,12.3
1944-06-28,16.3,6.1,15000,13.4
1944-06-29,14.8,2.6,15000,16.1
1944-06-30,13.3,7.8,15000,16.1
1944-07-01,14.8,1.5,15000,16.3
1944-07-02,11.6,15,15000,17.1
1944-07-03,15,3.6,15000,15.9
1944-07-04,23,0.1,15000,15.2
1944-07-05,20.8,1.3,15000,15.9
1944-07-06,13.2,5.5,15000,18.6
1944-07-07,18.6,1.6,15000,17.8
1944-07-08,15.6,1.3,15000,17.2
1944-07-09,15.7,3.4,15000,14.5
1944-07-10,15.1,2.8,15000,15.1
1944-07-11,17.2,0,15000,14.3
1944-07-12,14,0.4,15000,14.7
1944-07-13,14,5.1,15000,16.3
1944-07-14,15.5,0.2,15000,16.1
1944-07-15,14.4,0.2,15000,16.3
1944-07-16,13.9,0,15000,17.9
1944-07-17,13.5,0,15000,19.5
1944-07-18,14,0,15000,16.9
1944-07-19,13.6,0.3,15000,17.2
1944-07-20,13.2,0,15000,16.7
1944-07-21,11.4,4.1,15000,14.1
1944-07-22,12.8,0.1,15000,14.4
1944-07-23,11.7,0,15000,15.4
1944-07-24,11.5,0,15000,16.6
1944-07-25,13.1,0.2,15000,15.8
1944-07-26,12,1.5,15000,18.5
1944-07-27,10.4,1.1,15000,17.8
1944-07-28,10.9,3,15000,17.4
1944-07-29,11.7,4.5,15000,16.9
1944-07-30,12.3,0.9,15000,17.8
1944-07-31,11.7,0,15000,18
1944-08-01,11.7,0,15000,17.8
1944-08-02,11.3,0,15000,17.3
1944-08-03,11.3,0,15000,17
1944-08-04,11.8,1,15000,18.8
1944-08-05,11.5,0,15000,18.9
1944-08-06,10.3,0.8,15000,17.6
1944-08-07,10.9,0,15000,17.9
1944-08-08,10.8,1.1,15000,17.9
1944-08-09,11.6,0,15000,16.9
1944-08-10,11.5,0,15000,18.7
1944-08-11,10.3,0,15000,19.8
1944-08-12,9.1,0,15000,18.5
1944-08-13,8.84,0,15000,16.4
1944-08-14,8.84,0,15000,15.9
1944-08-15,9.31,0,15000,17.1
1944-08-16,10.3,0.1,15000,18.3
1944-08-17,9.73,0.1,15000,18.4
1944-08-18,8.26,3.8,15000,19.8
1944-08-19,9.26,13.3,15000,18.1
1944-08-20,14.4,6.8,15000,14.7
1944-08-21,13.6,2.5,15000,12.6
1944-08-22,11.4,6.5,15000,13.4
1944-08-23,12.3,0.2,15000,17.2
1944-08-24,14.3,7.4,15000,18.4
1944-08-25,13.9,0.1,15000,17.5
1944-08-26,10.4,0,15000,18
1944-08-27,11.3,6.1,15000,16.2
1944-08-28,12,0.8,15000,14.8
1944-08-29,14.4,2.2,15000,14.3
1944-08-30,11,1,15000,15.1
1944-08-31,13.4,2.9,15000,13.3
1944-09-01,12.3,8.7,15000,14.3
1944-09-02,12.8,6,15000,13
1944-09-03,13.9,8,15000,12.3
1944-09-04,19.6,10.7,15000,14.2
1944-09-05,19.5,0.9,15000,14.9
1944-09-06,16.3,3.6,15000,12
1944-09-07,25.6,5,15000,12.1
1944-09-08,17.6,1.5,15000,10.8
1944-09-09,20,0.1,15000,10.4
1944-09-10,19.3,0,15000,9.4
1944-09-11,17.5,0,15000,10
1944-09-12,14.4,0,15000,11.3
1944-09-13,9.84,0,15000,14.3
1944-09-14,14.6,0.2,15000,14.4
1944-09-15,13.2,0.4,15000,16.1
1944-09-16,14.3,0,15000,13.5
1944-09-17,14.5,0,15000,13.9
1944-09-18,13.4,0.1,15000,13.4
1944-09-19,14.6,0.2,15000,13.9
1944-09-20,12.7,0,15000,14.2
1944-09-21,14,0,15000,13.3
1944-09-22,13.5,0.8,15000,13
1944-09-23,13.3,9.5,15000,11.6
1944-09-24,16.9,0.9,15000,10.1
1944-09-25,13.5,0.9,15000,10.6
1944-09-26,13.4,0,15000,11.8
1944-09-27,14.4,0.7,15000,11.7
1944-09-28,15,0.2,15000,9.5
1944-09-29,14.4,0.1,15000,12.4
1944-09-30,12,6.5,15000,12.1
1944-10-01,13.3,0,15000,9.5
1944-10-02,13.4,0.2,15000,7.4
1944-10-03,16,0.8,15000,8.3
1944-10-04,14.4,5.2,15000,9.3
1944-10-05,14.3,0.1,15000,10.4
1944-10-06,13.5,0,15000,10.3
1944-10-07,14.8,0.1,15000,9.4
1944-10-08,13.7,0.4,15000,10.5
1944-10-09,14.6,0.2,15000,11.2
1944-10-10,15.2,1.1,15000,11.6
1944-10-11,15,10,15000,12.2
1944-10-12,17.2,4,15000,10.8
1944-10-13,19.5,9.6,15000,7.8
1944-10-14,23.1,1.2,15000,9.6
1944-10-15,20.2,6.7,15000,9.4
1944-10-16,27.4,6.4,15000,8.6
1944-10-17,30.6,14.6,15000,11.2
1944-10-18,47.9,6.2,15000,10.5
1944-10-19,46.4,5.7,15000,10.8
1944-10-20,52.5,11,15000,10.7
1944-10-21,57.5,0.6,15000,11.4
1944-10-22,59.2,0.9,15000,11
1944-10-23,49.1,6.6,15000,9.3
1944-10-24,46.8,0.2,15000,7.9
1944-10-25,42.3,0.6,15000,8.8
1944-10-26,35.6,4.8,15000,8.1
1944-10-27,33.3,0.9,15000,7.4
1944-10-28,31.6,1.5,15000,5.9
1944-10-29,35.6,0.4,15000,5.3
1944-10-30,34.6,0,15000,7.1
1944-10-31,34.7,0.2,15000,6.5
1944-11-01,32.1,0,15000,6
1944-11-02,31.8,0.6,15000,5.6
1944-11-03,30,0.8,15000,6.1
1944-11-04,29,0,15000,8.4
1944-11-05,27.6,9.7,15000,9.4
1944-11-06,34,7.7,15000,6.6
1944-11-07,43.5,0.1,15000,6.5
1944-11-08,55.5,4.6,15000,4.6
1944-11-09,65.1,0,15000,4
1944-11-10,48,2,15000,3
1944-11-11,49.5,1.8,15000,3.4
1944-11-12,49.3,5.4,15000,3.4
1944-11-13,39.5,0.9,15000,4.3
1944-11-14,51.9,0.8,15000,2.8
1944-11-15,65.7,0,15000,3
1944-11-16,58.8,18,15000,3.6
1944-11-17,68.2,14.5,15000,5.5
1944-11-18,195,4.7,15000,9.7
1944-11-19,243,3.8,15000,10.6
1944-11-20,202,3,15000,9.8
1944-11-21,186,7.5,15000,6.9
1944-11-22,181,7.5,15000,7.6
1944-11-23,196,1.1,15000,12.4
1944-11-24,210,2.2,15000,10.1
1944-11-25,183,1,15000,4.4
1944-11-26,167,2.8,15000,2.1
1944-11-27,152,4.4,15000,5.3
1944-11-28,144,2.4,15000,6.4
1944-11-29,149,0.1,15000,7
1944-11-30,155,0.1,15000,8.1
1944-12-01,143,2.5,15000,9
1944-12-02,119,1.5,15000,6.5
1944-12-03,111,1.4,15000,8
1944-12-04,113,0.1,15000,6.4
1944-12-05,108,0.2,15000,5.6
1944-12-06,102,3.9,15000,3.9
1944-12-07,98.1,4.5,15000,3.3
1944-12-08,105,0.7,15000,1.8
1944-12-09,111,0.1,15000,2.1
1944-12-10,108,6.7,15000,2.7
1944-12-11,120,1,15000,3.5
1944-12-12,125,0,15000,3.8
1944-12-13,109,0.1,15000,1.1
1944-12-14,108,0.6,15000,1.5
1944-12-15,93.1,0.2,15000,3.9
1944-12-16,84.3,21,15000,6.8
1944-12-17,138,3.3,15000,8.2
1944-12-18,223,0.8,15000,7.8
1944-12-19,261,0.2,15000,4.5
1944-12-20,210,0.5,15000,3.6
1944-12-21,161,1.6,15000,5.1
1944-12-22,118,0.2,15000,7.6
1944-12-23,117,0,15000,6.7
1944-12-24,120,0,15000,2.5
1944-12-25,110,0,15000,-1.9
1944-12-26,99,0.1,15000,-1.9
1944-12-27,97.6,0,15000,-1.4
1944-12-28,82.2,0.1,15000,-1
1944-12-29,80.6,0.1,15000,-0.5
1944-12-30,75.2,0.1,15000,0.7
1944-12-31,76,0.1,15000,1.1
1945-01-01,75.1,0.4,15000,0.2
1945-01-02,72.8,0.4,15000,2.2
1945-01-03,73.2,3.7,15000,5.9
1945-01-04,75.7,0,15000,0.9
1945-01-05,88.9,0.1,15000,1.8
1945-01-06,91.9,0.1,15000,1.8
1945-01-07,81.1,0.9,15000,2.2
1945-01-08,73.6,0.7,15000,0.9
1945-01-09,71.5,2.1,15000,0.9
1945-01-10,70.3,0.9,15000,0.1
1945-01-11,70.6,3.6,15000,0.5
1945-01-12,71.7,1.8,15000,1.3
1945-01-13,90.7,0.2,15000,2.7
1945-01-14,93.3,0.1,15000,1.3
1945-01-15,94.8,0.2,15000,2.2
1945-01-16,89.8,0.3,15000,3.7
1945-01-17,87.3,0.7,15000,5.5
1945-01-18,83.1,8.9,15000,5.8
1945-01-19,102,0.3,15000,1.2
1945-01-20,118,1.1,15000,-0.6
1945-01-21,126,0.8,15000,-1.6
1945-01-22,82.9,0.8,15000,-1.7
1945-01-23,72.8,1.3,15000,-2.6
1945-01-24,77,0.8,15000,-4.6
1945-01-25,70.9,0.2,15000,-5.1
1945-01-26,68.4,0.2,15000,-7.5
1945-01-27,61.4,0,15000,-5.5
1945-01-28,55.1,0,15000,-2.6
1945-01-29,44.5,11.6,15000,-2.8
1945-01-30,70.5,2.6,15000,0.3
1945-01-31,95,2.4,15000,5.7
1945-02-01,210,3,15000,7.1
1945-02-02,234,0.8,15000,7.7
1945-02-03,222,8.8,15000,5.3
1945-02-04,217,0.7,15000,6
1945-02-05,225,1.3,15000,8.9
1945-02-06,198,4.9,15000,8
1945-02-07,195,0.5,15000,8.4
1945-02-08,188,4.3,15000,5.8
1945-02-09,186,6.3,15000,5.9
1945-02-10,187,2.1,15000,4
1945-02-11,214,12.2,15000,3.7
1945-02-12,223,1.2,15000,7.1
1945-02-13,249,1.4,15000,7.7
1945-02-14,246,0,15000,7.2
1945-02-15,224,0,15000,4.8
1945-02-16,206,0.5,15000,5.1
1945-02-17,171,0.1,15000,7.4
1945-02-18,136,0.1,15000,11.8
1945-02-19,134,0.1,15000,10
1945-02-20,129,0,15000,9
1945-02-21,120,0,15000,4.8
1945-02-22,116,0,15000,5.9
1945-02-23,109,1.4,15000,6.8
1945-02-24,105,0,15000,4.1
1945-02-25,103,0.2,15000,7
1945-02-26,101,0,15000,10.2
1945-02-27,89.4,0,15000,10.8
1945-02-28,84.4,0.1,15000,8.4
1945-03-01,88.5,0,15000,8
1945-03-02,84,0,15000,2.6
1945-03-03,83,0,15000,2
1945-03-04,71.6,1.4,15000,4.3
1945-03-05,78.2,0.5,15000,5.7
1945-03-06,76,0.1,15000,7.2
1945-03-07,77.3,0,15000,8.6
1945-03-08,76.5,0,15000,7.6
1945-03-09,71.8,0,15000,7.3
1945-03-10,67.9,0,15000,7.4
1945-03-11,69.6,0,15000,7.6
1945-03-12,57.9,0,15000,6.2
1945-03-13,64.6,0,15000,7.4
1945-03-14,63.9,0,15000,7
1945-03-15,63.5,1,15000,6.3
1945-03-16,62.6,0,15000,7.5
1945-03-17,60.4,0,15000,8.8
1945-03-18,56.6,0.1,15000,7.1
1945-03-19,59.5,7.5,15000,9.2
1945-03-20,60.4,0,15000,8.5
1945-03-21,58.2,0,15000,8.1
1945-03-22,65.1,0,15000,11
1945-03-23,63.3,0,15000,12.1
1945-03-24,53.8,2,15000,11.6
1945-03-25,55.2,3.2,15000,10.7
1945-03-26,64.2,0.7,15000,7.8
1945-03-27,78.6,1.9,15000,7.4
1945-03-28,58.7,1.2,15000,9.6
1945-03-29,55.5,1.4,15000,11.8
1945-03-30,54.9,0.4,15000,8.8
1945-03-31,49.5,1,15000,9.8
1945-04-01,51.9,3.6,15000,11.6
1945-04-02,51.6,0.6,15000,10.1
1945-04-03,53.9,0.5,15000,8.5
1945-04-04,51,2.6,15000,8.1
1945-04-05,51.7,0,15000,9.5
1945-04-06,49.9,1.6,15000,8.6
1945-04-07,46.9,0,15000,7.8
1945-04-08,45.4,0,15000,7.1
1945-04-09,47.4,0,15000,7.8
1945-04-10,46.9,1.2,15000,9.8
1945-04-11,44.5,0.8,15000,13
1945-04-12,43.4,0,15000,13.1
1945-04-13,44,0,15000,12
1945-04-14,44.5,0.3,15000,11.8
1945-04-15,41,0,15000,16.3
1945-04-16,38.3,0,15000,17.1
1945-04-17,40,0,15000,14.4
1945-04-18,37.3,0,15000,14.6
1945-04-19,36.3,0,15000,14.6
1945-04-20,37.9,0,15000,14.8
1945-04-21,38.8,0,15000,10.3
1945-04-22,35.4,0,15000,8.1
1945-04-23,32.9,0,15000,7.6
1945-04-24,34.9,0,15000,7.7
1945-04-25,34,0,15000,9.5
1945-04-26,34.8,6,15000,9.4
1945-04-27,37,1,15000,8
1945-04-28,40.1,10.3,15000,4.7
1945-04-29,41.3,0.8,15000,4.2
1945-04-30,39,0.1,15000,2.7
1945-05-01,41.7,0.1,15000,4.2
1945-05-02,40.5,2.2,15000,4.9
1945-05-03,41,9.9,15000,5.1
1945-05-04,49.3,1.7,15000,6.2
1945-05-05,50.6,5.5,15000,8.4
1945-05-06,45.3,0.1,15000,11.7
1945-05-07,45,2,15000,15.5
1945-05-08,45.1,0.8,15000,16.5
1945-05-09,45.6,0.2,15000,17.6
1945-05-10,42.1,0.9,15000,13.4
1945-05-11,38.4,0.2,15000,17.2
1945-05-12,34.3,0.1,15000,18.8
1945-05-13,29.5,1.3,15000,16.3
1945-05-14,29,0.2,15000,12.1
1945-05-15,30.2,0,15000,13.3
1945-05-16,30.8,0,15000,15.4
1945-05-17,25.7,0,15000,15.3
1945-05-18,26.2,0,15000,15
1945-05-19,23.4,0.1,15000,12.7
1945-05-20,24.4,12.4,15000,11.9
1945-05-21,31.8,3.3,15000,12.4
1945-05-22,35.6,0.3,15000,12.8
1945-05-23,35.7,3.5,15000,12.8
1945-05-24,35.7,0.1,15000,10.8
1945-05-25,32.9,2.8,15000,11.3
1945-05-26,30.3,4,15000,11
1945-05-27,27,0.8,15000,10.7
1945-05-28,30,0.5,15000,8.4
1945-05-29,31.1,0.1,15000,11.8
1945-05-30,27.4,1.4,15000,11.2
1945-05-31,26.9,1.2,15000,13.7
1945-06-01,29.5,3.8,15000,12.8
1945-06-02,21.2,5.5,15000,12.9
1945-06-03,21.9,6.8,15000,13
1945-06-04,27.5,1.3,15000,12.4
1945-06-05,29.2,7,15000,13
1945-06-06,33.2,6.2,15000,15.5
1945-06-07,31.9,0.6,15000,16.3
1945-06-08,31.2,1.2,15000,13.8
1945-06-09,30.2,2.1,15000,13.1
1945-06-10,30.5,1.8,15000,13.5
1945-06-11,31.5,0.4,15000,14.7
1945-06-12,29.9,1.7,15000,14
1945-06-13,26.7,0,15000,13.1
1945-06-14,25.8,0,15000,14.1
1945-06-15,26.5,0.1,15000,14.7
1945-06-16,22.6,0,15000,13.1
1945-06-17,21.8,0.2,15000,12.8
1945-06-18,18.9,0,15000,15.5
1945-06-19,23.1,0.4,15000,17.1
1945-06-20,19.8,5.4,15000,19.5
1945-06-21,24.7,7.2,15000,16.4
1945-06-22,26.2,2.7,15000,16.9
1945-06-23,25.4,0,15000,18.3
1945-06-24,21.8,0.2,15000,17.7
1945-06-25,21.3,0,15000,16.2
1945-06-26,23.8,0.2,15000,15.2
1945-06-27,21.6,2.4,15000,13.1
1945-06-28,23.6,4.8,15000,11.4
1945-06-29,22.1,1.1,15000,14.3
1945-06-30,21.1,3,15000,13.2
1945-07-01,20.3,2.3,15000,13.5
1945-07-02,21.1,0.1,15000,13.6
1945-07-03,20,0.1,15000,14.8
1945-07-04,19.9,0.4,15000,16.1
1945-07-05,20.7,0,15000,20.1
1945-07-06,20.8,0,15000,17.2
1945-07-07,20.2,0,15000,16.4
1945-07-08,17.7,0,15000,15.1
1945-07-09,17.5,3.2,15000,17.2
1945-07-10,27.6,18.5,15000,15.3
1945-07-11,26.8,0.4,15000,16.7
1945-07-12,30.9,0,15000,18.8
1945-07-13,23.8,0.1,15000,19.9
1945-07-14,22.6,26.9,15000,20.9
1945-07-15,57.3,3.7,15000,21
1945-07-16,70.8,0.1,15000,15.5
1945-07-17,41.7,0,15000,15.4
1945-07-18,33.5,0,15000,18
1945-07-19,22.7,2.9,15000,18.5
1945-07-20,25,1.3,15000,16.2
1945-07-21,22,0.9,15000,17.5
1945-07-22,17.8,0,15000,16
1945-07-23,18.4,0,15000,17.4
1945-07-24,21.3,0,15000,16.3
1945-07-25,19.7,0.6,15000,16.3
1945-07-26,19.5,6.7,15000,14.7
1945-07-27,22,0,15000,14.4
1945-07-28,20.7,0,15000,14.4
1945-07-29,17.2,0.1,15000,15.5
1945-07-30,16.8,0.1,15000,17.5
1945-07-31,17.5,0,15000,17.4
1945-08-01,17.7,0,15000,16.3
1945-08-02,17.7,0,15000,16.5
1945-08-03,18.3,0,15000,18.1
1945-08-04,16,0,15000,17.3
1945-08-05,15.8,0.9,15000,17
1945-08-06,16.3,3,15000,13.3
1945-08-07,16.6,2.9,15000,12.4
1945-08-08,19.6,2.8,15000,14.5
1945-08-09,22.5,4.6,15000,14.3
1945-08-10,20.6,0,15000,18.5
1945-08-11,17.3,0,15000,17.3
1945-08-12,16.2,0,15000,16.9
1945-08-13,17.7,0.1,15000,15.6
1945-08-14,18.3,2.9,15000,16.3
1945-08-15,19.2,2,15000,16.7
1945-08-16,17.4,0.6,15000,14.9
1945-08-17,18,0,15000,16.6
1945-08-18,18.5,0.2,15000,15.7
1945-08-19,18.3,0,15000,14.2
1945-08-20,14.1,3.8,15000,14.9
1945-08-21,19,4.4,15000,16.5
1945-08-22,19.7,5.8,15000,15.3
1945-08-23,20.6,0.1,15000,14.4
1945-08-24,18.8,0.6,15000,15.8
1945-08-25,19.5,0.3,15000,16.4
1945-08-26,17.2,0,15000,15.2
1945-08-27,15.6,1.4,15000,17.1
1945-08-28,17.1,4,15000,18
1945-08-29,16.9,0.6,15000,16.6
1945-08-30,18,0.6,15000,15
1945-08-31,15.5,0.6,15000,15.4
1945-09-01,15,3.9,15000,14.4
1945-09-02,18.6,0.1,15000,16.4
1945-09-03,16.9,9.8,15000,14.4
1945-09-04,25.2,5.9,15000,14
1945-09-05,20.5,0,15000,14.8
1945-09-06,23.2,0,15000,12.5
1945-09-07,23.2,0.1,15000,13
1945-09-08,18.7,0.2,15000,13.4
1945-09-09,17.7,0.2,15000,14.3
1945-09-10,18.9,1.3,15000,15.1
1945-09-11,19.3,0.5,15000,17.8
1945-09-12,18.7,1.2,15000,20.3
1945-09-13,18.1,2.4,15000,15.1
1945-09-14,19.6,3.9,15000,14.2
1945-09-15,18.9,0.1,15000,14.6
1945-09-16,17.7,0.3,15000,16.6
1945-09-17,17.1,0.5,15000,18.3
1945-09-18,18.8,3.5,15000,18.3
1945-09-19,19,1.5,15000,16
1945-09-20,19.7,3.2,15000,15.8
1945-09-21,19.2,3.2,15000,13.5
1945-09-22,20.7,1.4,15000,13.7
1945-09-23,19.2,4.5,15000,11.7
1945-09-24,21.3,0.3,15000,12.6
1945-09-25,22.6,0,15000,9.8
1945-09-26,19,0.5,15000,12
1945-09-27,18,2.5,15000,13.6
1945-09-28,19.1,0.6,15000,13.4
1945-09-29,17.5,0,15000,11.1
1945-09-30,16.9,0,15000,11.8
1945-10-01,16.9,0,15000,13
1945-10-02,17.5,0,15000,12
1945-10-03,18.5,0,15000,12.8
1945-10-04,17.4,0,15000,11.1
1945-10-05,16.2,0,15000,12.2
1945-10-06,16.3,0,15000,12.1
1945-10-07,16.6,0,15000,11.6
1945-10-08,16.3,0,15000,11.6
1945-10-09,17.4,0,15000,10.8
1945-10-10,17.8,0,15000,14.2
1945-10-11,16.8,0.1,15000,15.1
1945-10-12,15.7,0,15000,13.6
1945-10-13,15.4,0,15000,12.7
1945-10-14,14.6,0,15000,10.9
1945-10-15,15.2,0,15000,10.1
1945-10-16,16.8,0,15000,11.3
1945-10-17,16.7,0,15000,11
1945-10-18,16.1,0,15000,10.6
1945-10-19,16.3,0,15000,11.2
1945-10-20,17,7.5,15000,11.8
1945-10-21,18.8,8.9,15000,14.6
1945-10-22,20.5,7.4,15000,12.5
1945-10-23,26.4,22.5,15000,12.4
1945-10-24,43.9,2.9,15000,12.2
1945-10-25,87.4,17.8,15000,11
1945-10-26,69.5,1.6,15000,10.6
1945-10-27,73.6,3,15000,11.4
1945-10-28,61.5,10.5,15000,11.7
1945-10-29,88.6,1.6,15000,10.7
1945-10-30,83.2,0.1,15000,11.1
1945-10-31,40.4,0.1,15000,11
1945-11-01,42.4,0.6,15000,8.4
1945-11-02,44.8,0.6,15000,9
1945-11-03,38.3,0.2,15000,11.2
1945-11-04,30.3,1.1,15000,10.9
1945-11-05,29,0,15000,11.3
1945-11-06,31.4,0,15000,10.5
1945-11-07,30.8,0,15000,8.8
1945-11-08,27.9,0,15000,10.2
1945-11-09,28.2,0,15000,7.7
1945-11-10,26.5,0.4,15000,7.5
1945-11-11,22.5,0,15000,5.9
1945-11-12,24.3,0.2,15000,4.2
1945-11-13,23.4,0.3,15000,5.9
1945-11-14,23.9,0,15000,7.1
1945-11-15,23.6,0,15000,2.7
1945-11-16,23.9,0.1,15000,3.4
1945-11-17,22.5,0.2,15000,5
1945-11-18,21.2,0,15000,6.4
1945-11-19,21.4,0,15000,6.9
1945-11-20,21.8,0.9,15000,7.2
1945-11-21,23.4,0.6,15000,8.2
1945-11-22,22.9,3,15000,9.4
1945-11-23,22.4,0.5,15000,7.5
1945-11-24,23.2,0,15000,6.9
1945-11-25,23.2,0.1,15000,7.5
1945-11-26,21.7,0.1,15000,6.9
1945-11-27,22.1,0,15000,2.7
1945-11-28,23,0.1,15000,3.8
1945-11-29,22.6,0,15000,5.6
1945-11-30,20.6,0,15000,7.5
1945-12-01,21.7,3.2,15000,7.9
1945-12-02,22.8,4.1,15000,7.3
1945-12-03,20.9,0.3,15000,4.7
1945-12-04,23,6.2,15000,4.6
1945-12-05,27.5,0.1,15000,4.8
1945-12-06,30.4,0.2,15000,2.7
1945-12-07,31.1,0.4,15000,2.2
1945-12-08,25.1,0,15000,1
1945-12-09,26.3,0.1,15000,-0.1
1945-12-10,24.9,0.2,15000,1.8
1945-12-11,24.9,0,15000,3.5
1945-12-12,25,0,15000,3.5
1945-12-13,23.8,0,15000,4.8
1945-12-14,25,0.2,15000,4.1
1945-12-15,23.7,4,15000,6.1
1945-12-16,21.9,0.3,15000,9.5
1945-12-17,22.7,6.1,15000,9.9
1945-12-18,29.6,10.3,15000,9.1
1945-12-19,46,1.9,15000,8.5
1945-12-20,69.1,0.4,15000,3.4
1945-12-21,72.9,1.2,15000,3.7
1945-12-22,57.5,5.3,15000,5.5
1945-12-23,46.4,9.7,15000,6.4
1945-12-24,83.1,5,15000,6.9
1945-12-25,119,1.5,15000,6.7
1945-12-26,108,5.9,15000,7.4
1945-12-27,90.9,18.8,15000,7.3
1945-12-28,154,11.5,15000,3.6
1945-12-29,223,0.2,15000,3.5
1945-12-30,257,0,15000,2.6
1945-12-31,217,0.1,15000,-0.9
1946-01-01,208,0,15000,-0.7
1946-01-02,199,0,15000,-0.9
1946-01-03,106,0,15000,-1.1
1946-01-04,91.1,0,15000,1.7
1946-01-05,87.7,0,15000,4.2
1946-01-06,78.4,0.1,15000,7.3
1946-01-07,81.7,0.3,15000,5.8
1946-01-08,82.1,3.5,15000,6.7
1946-01-09,81.8,12,15000,6.9
1946-01-10,133,3.6,15000,8.7
1946-01-11,192,8.1,15000,9.6
1946-01-12,209,0.1,15000,7.2
1946-01-13,202,0.1,15000,3.9
1946-01-14,162,0,15000,0
1946-01-15,97.8,0,15000,-0.3
1946-01-16,112,0,15000,-1.7
1946-01-17,86.5,0,15000,-1.4
1946-01-18,83.3,0.4,15000,-1
1946-01-19,79.8,0,15000,-0.8
